#dimension		time(s)		Gflops/s
8		0.000000		1.236237
16		0.000000		1.382887
24		0.000000		1.261249
32		0.000001		1.408548
40		0.000001		1.547299
48		0.000001		1.899673
56		0.000002		1.914460
64		0.000002		1.831662
72		0.000003		1.611670
80		0.000004		1.686999
88		0.000005		1.669988
96		0.000005		1.692733
104		0.000005		1.978170
112		0.000006		2.016895
120		0.000007		2.057381
128		0.000009		1.864912
136		0.000012		1.514325
144		0.000013		1.632812
152		0.000011		2.064005
160		0.000012		2.076286
168		0.000015		1.921467
176		0.000016		1.965959
184		0.000017		2.020963
192		0.000018		2.026115
200		0.000019		2.079536
208		0.000021		2.043998
216		0.000022		2.083501
224		0.000025		2.040779
232		0.000026		2.055975
240		0.000028		2.053498
248		0.000029		2.100490
256		0.000034		1.913393
264		0.000035		1.970978
272		0.000049		1.498886
280		0.000053		1.486102
288		0.000062		1.342782
296		0.000070		1.252215
304		0.000082		1.129173
312		0.000080		1.212003
320		0.000086		1.185607
328		0.000095		1.128830
336		0.000095		1.186428
344		0.000101		1.169539
352		0.000104		1.191315
360		0.000110		1.175943
368		0.000114		1.184057
376		0.000122		1.155932
384		0.000125		1.177172
392		0.000134		1.150908
400		0.000137		1.166011
408		0.000145		1.149855
416		0.000151		1.148369
424		0.000159		1.128471
432		0.000168		1.113938
440		0.000175		1.106980
448		0.000178		1.126274
456		0.000191		1.088746
464		0.000199		1.083434
472		0.000206		1.083561
480		0.000202		1.139825
488		0.000222		1.074874
496		0.000231		1.066042
504		0.000239		1.064829
512		0.000246		1.065620
520		0.000250		1.080022
528		0.000254		1.095957
536		0.000270		1.062736
544		0.000280		1.056360
552		0.000290		1.052149
560		0.000296		1.060511
568		0.000296		1.091766
576		0.000317		1.048038
584		0.000320		1.065583
592		0.000333		1.051800
600		0.000342		1.051766
608		0.000352		1.051404
616		0.000363		1.044587
624		0.000361		1.078207
632		0.000367		1.088937
640		0.000379		1.080627
648		0.000392		1.070576
656		0.000408		1.055958
664		0.000421		1.046449
672		0.000425		1.062595
680		0.000448		1.032604
688		0.000461		1.026667
696		0.000473		1.023238
704		0.000481		1.029559
712		0.000493		1.028821
720		0.000509		1.018356
728		0.000522		1.015774
736		0.000540		1.002569
744		0.000554		0.998961
752		0.000573		0.986751
760		0.000585		0.987299
768		0.000603		0.978053
776		0.000621		0.969400
784		0.000639		0.962016
792		0.000654		0.959334
800		0.000684		0.935504
808		0.000696		0.937979
816		0.000720		0.924427
824		0.000739		0.918455
832		0.000750		0.922533
840		0.000777		0.908326
848		0.000798		0.901306
856		0.000819		0.895153
864		0.000839		0.889862
872		0.000857		0.887036
880		0.000886		0.874070
888		0.000902		0.874143
896		0.000931		0.862647
904		0.000953		0.857805
912		0.000980		0.848510
920		0.000997		0.849361
928		0.001025		0.839807
936		0.001051		0.833608
944		0.001070		0.832494
952		0.001114		0.813221
960		0.001141		0.807773
968		0.001161		0.807425
976		0.001179		0.807614
984		0.001218		0.794765
992		0.001251		0.786502
1000		0.001267		0.789009
1008		0.001302		0.780596
1016		0.001326		0.778426
1024		0.001353		0.774890
