#dimension		time(s)		Gflops/s
8		0.000468		0.002190
16		0.000016		0.507601
24		0.000020		1.369792
32		0.000015		4.311664
40		0.000071		1.794193
48		0.000057		3.859308
56		0.000165		2.126227
64		0.000051		10.279975
72		0.000647		1.153057
80		0.000064		16.056826
88		0.000085		16.021085
96		0.000127		13.898530
104		0.000135		16.661710
112		0.000209		13.464685
120		0.000201		17.201050
128		0.000309		13.590294
136		0.000262		19.189700
144		0.000377		15.838421
152		0.000295		23.821905
160		0.000435		18.825829
168		0.000451		21.021028
176		0.000362		30.081885
184		0.000399		31.201305
192		0.000488		29.005628
200		0.000650		24.628615
208		0.000477		37.754527
216		0.000587		34.327929
224		0.000924		24.320953
232		0.000656		38.048640
240		0.000689		40.106929
248		0.000831		36.707519
256		0.000746		44.986081
264		0.000843		43.665481
272		0.000918		43.837727
280		0.001015		43.248807
288		0.001033		46.252689
296		0.001134		45.745777
304		0.001167		48.143756
312		0.001412		43.033218
320		0.001416		46.275353
328		0.001436		49.151067
336		0.001588		47.773993
344		0.001651		49.301317
352		0.001768		49.336438
360		0.001882		49.581252
368		0.002150		46.352903
376		0.002095		50.753703
384		0.002142		52.860591
392		0.003291		36.610560
400		0.002499		51.224179
408		0.002652		51.215135
416		0.003803		37.858241
424		0.003266		46.670785
432		0.003117		51.732450
440		0.003297		51.668058
448		0.003384		53.146278
456		0.003624		52.322642
464		0.003799		52.589239
472		0.004096		51.349464
480		0.004276		51.732579
488		0.004645		50.043360
496		0.004688		52.058143
504		0.004884		52.420959
512		0.005064		53.013716
520		0.005777		48.676581
528		0.005557		52.981986
536		0.005759		53.479358
544		0.005999		53.668099
552		0.006310		53.307877
560		0.006616		53.089403
568		0.006818		53.756621
576		0.007872		48.552298
584		0.007441		53.532565
592		0.007792		53.254372
600		0.008315		51.955466
608		0.008775		51.227991
616		0.009012		51.877019
624		0.009932		48.925886
632		0.009569		52.760315
640		0.010943		47.911415
648		0.012240		44.461299
656		0.012046		46.868604
664		0.011472		51.037863
672		0.011724		51.766704
680		0.012154		51.741742
688		0.012269		53.087794
696		0.014283		47.210881
704		0.015500		45.021647
712		0.014264		50.610802
720		0.014536		51.355698
728		0.014639		52.712365
736		0.015387		51.822725
744		0.016144		51.018733
752		0.016815		50.580755
760		0.018195		48.253449
768		0.017826		50.823022
776		0.017695		52.816160
784		0.019233		50.111636
792		0.019463		51.050649
800		0.020142		50.839469
808		0.021342		49.434132
816		0.022102		49.165662
824		0.022262		50.262985
832		0.023487		49.042986
840		0.022971		51.604090
848		0.025305		48.195206
856		0.026300		47.698325
864		0.026264		49.113992
872		0.028129		47.143972
880		0.026954		50.565900
888		0.027940		50.123867
896		0.028647		50.220624
904		0.030210		48.907716
912		0.031736		47.804223
920		0.032068		48.564658
928		0.033243		48.081362
936		0.032796		50.008197
944		0.032996		50.990127
952		0.034862		49.498577
960		0.033941		52.134045
968		0.036624		49.532450
976		0.038052		48.864954
984		0.039024		48.829517
992		0.040315		48.427721
1000		0.040160		49.800626
1008		0.040952		50.019611
1016		0.043157		48.602623
1024		0.044891		47.837309
