#dimension		time(s)		Gflops/s
8		0.000001		1.669357
16		0.000003		2.473968
24		0.000008		3.448259
32		0.000027		2.412786
40		0.000050		2.566462
48		0.000076		2.905153
56		0.000138		2.548404
64		0.000206		2.541686
72		0.000235		3.182887
80		0.000264		3.876763
88		0.000353		3.860828
96		0.000438		4.038105
104		0.000525		4.289202
112		0.000663		4.235050
120		0.000804		4.299323
128		0.000956		4.388501
136		0.001151		4.371326
144		0.001505		3.966871
152		0.001808		3.885770
160		0.002155		3.801936
168		0.002301		4.120885
176		0.002691		4.052506
184		0.002795		4.458303
192		0.003492		4.054166
200		0.004207		3.803317
208		0.004819		3.735112
216		0.005347		3.769583
224		0.006450		3.485166
232		0.007415		3.367955
240		0.008213		3.366210
248		0.008735		3.492234
256		0.009572		3.505483
264		0.010946		3.362054
272		0.012206		3.297459
280		0.012512		3.508850
288		0.013875		3.443263
296		0.015379		3.372595
304		0.016642		3.376274
312		0.018129		3.350652
320		0.018872		3.472742
328		0.020356		3.467125
336		0.021181		3.581880
344		0.022842		3.564307
352		0.025848		3.374642
360		0.026525		3.517948
368		0.028664		3.477250
376		0.030534		3.481807
384		0.033490		3.381535
392		0.032681		3.686275
400		0.036472		3.509568
408		0.038316		3.545150
416		0.043098		3.340855
424		0.047690		3.196668
432		0.048657		3.313895
440		0.051704		3.295093
448		0.056140		3.203232
456		0.058140		3.261737
464		0.061260		3.261411
472		0.066704		3.152835
480		0.070030		3.158406
488		0.074129		3.135450
496		0.078932		3.091857
504		0.083653		3.060854
512		0.088443		3.035118
520		0.091990		3.057036
528		0.096262		3.058293
536		0.101582		3.031863
544		0.105204		3.060521
552		0.111420		3.019145
560		0.117254		2.995479
568		0.122637		2.988493
576		0.126675		3.017215
584		0.132943		2.996415
592		0.138403		2.998120
600		0.145130		2.976634
608		0.149673		3.003290
616		0.155859		2.999445
624		0.161497		3.008977
632		0.168101		3.003378
640		0.177670		2.950902
648		0.180739		3.010946
656		0.187949		3.004007
664		0.197216		2.968876
672		0.205182		2.958009
680		0.211686		2.970742
688		0.217714		2.991632
696		0.225761		2.986816
704		0.234769		2.972398
712		0.243698		2.962219
720		0.254704		2.930834
728		0.261812		2.947374
736		0.270208		2.950978
744		0.278537		2.957097
752		0.288592		2.947134
760		0.299458		2.931799
768		0.306306		2.957726
776		0.317266		2.945718
784		0.327048		2.946910
792		0.338685		2.933654
800		0.350721		2.919702
808		0.362719		2.908663
816		0.369770		2.938788
824		0.382120		2.928275
832		0.399623		2.882371
840		0.401946		2.949173
848		0.402177		3.032498
856		0.440383		2.848527
864		0.450859		2.861081
872		0.450188		2.945681
880		0.473548		2.878152
888		0.492335		2.844515
896		0.510771		2.816619
904		0.502278		2.941650
912		0.518998		2.923136
920		0.511587		3.044205
928		0.554431		2.882882
936		0.562980		2.913163
944		0.578824		2.906696
952		0.597532		2.887884
960		0.586439		3.017317
968		0.607848		2.984427
976		0.631436		2.944762
984		0.647250		2.944038
992		0.641198		3.044897
1000		0.658323		3.038021
1008		0.682354		3.001940
1016		0.704342		2.978018
1024		0.737809		2.910622
