#dimension		time(s)		Gflops/s
8		0.000156		0.006567
16		0.000003		2.707428
24		0.000008		3.346547
32		0.000015		4.455440
40		0.000030		4.315732
48		0.000050		4.468313
56		0.000083		4.255674
64		0.000117		4.463519
72		0.000195		3.822735
80		0.000236		4.332715
88		0.000312		4.374917
96		0.000412		4.290659
104		0.000465		4.840428
112		0.000625		4.498933
120		0.000788		4.385797
128		0.000882		4.754620
136		0.001036		4.857560
144		0.001097		5.446008
152		0.001507		4.661382
160		0.001722		4.757714
168		0.002090		4.538406
176		0.002132		5.114959
184		0.002697		4.619023
192		0.002730		5.186135
200		0.003011		5.314271
208		0.003602		4.997163
216		0.003770		5.346667
224		0.004044		5.558062
232		0.004849		5.150506
240		0.005478		5.046891
248		0.005846		5.218428
256		0.006895		4.866806
264		0.007460		4.932666
272		0.008361		4.813891
280		0.008871		4.949211
288		0.009605		4.974236
296		0.010410		4.982637
304		0.010897		5.156227
312		0.011743		5.172856
320		0.013451		4.872371
328		0.013738		5.137253
336		0.015182		4.996959
344		0.016342		4.981811
352		0.017435		5.003119
360		0.018917		4.932789
368		0.020258		4.920251
376		0.020557		5.171827
384		0.022101		5.124118
392		0.022193		5.428418
400		0.025047		5.110428
408		0.026520		5.121902
416		0.028807		4.998217
424		0.030329		5.026538
432		0.032339		4.985987
440		0.034237		4.976120
448		0.035510		5.064198
456		0.036198		5.238837
464		0.038728		5.158933
472		0.040217		5.229319
480		0.042735		5.175749
488		0.045079		5.156081
496		0.049822		4.898378
504		0.052189		4.906210
512		0.053186		5.047088
520		0.055086		5.105078
528		0.058834		5.003844
536		0.061370		5.018441
544		0.066338		4.853606
552		0.069732		4.824053
560		0.071449		4.915833
568		0.075634		4.845694
576		0.082158		4.652064
584		0.082645		4.820036
592		0.087660		4.733647
600		0.089575		4.822794
608		0.095052		4.729126
616		0.096020		4.868659
624		0.102146		4.757317
632		0.108133		4.668995
640		0.111228		4.713616
648		0.112857		4.822004
656		0.117829		4.791705
664		0.123217		4.751871
672		0.125249		4.845793
680		0.131243		4.791597
688		0.136270		4.779626
696		0.143182		4.709455
704		0.144357		4.834036
712		0.150712		4.789867
720		0.157201		4.748677
728		0.158974		4.853984
736		0.163608		4.873688
744		0.171315		4.807878
752		0.168384		5.051055
760		0.178174		4.927485
768		0.189059		4.792002
776		0.193092		4.840073
784		0.208305		4.626774
792		0.204692		4.854063
800		0.199994		5.120159
808		0.208144		5.068749
816		0.213941		5.079329
824		0.218898		5.111746
832		0.222956		5.166314
840		0.231435		5.121985
848		0.237701		5.130812
856		0.246252		5.094158
864		0.258121		4.997449
872		0.259963		5.101150
880		0.265111		5.141033
888		0.275250		5.087943
896		0.289095		4.976387
904		0.289846		5.097621
912		0.311176		4.875386
920		0.322857		4.823730
928		0.323754		4.936948
936		0.320695		5.114061
944		0.325534		5.168327
952		0.337137		5.118396
960		0.340683		5.193894
968		0.351350		5.163161
976		0.368203		5.050003
984		0.372116		5.120796
992		0.382824		5.099955
1000		0.396107		5.049144
1008		0.401142		5.106386
1016		0.418754		5.009010
1024		0.421760		5.091720
