#dimension		time(s)		Gflops/s
128		0.009282		0.451864
192		0.009989		1.417111
256		0.009214		3.641777
320		0.009979		6.567366
384		0.006729		16.830273
448		0.006735		26.702854
512		0.010698		25.093043
576		0.008457		45.196338
640		0.014302		36.657595
704		0.017624		39.595390
768		0.013092		69.200916
832		0.019061		60.429528
896		0.014622		98.391060
960		0.018762		94.313391
1024		0.020582		104.338153
1088		0.018944		135.969487
1152		0.020097		152.142963
1216		0.021829		164.739045
1280		0.023196		180.819932
1344		0.025811		188.112279
1408		0.026930		207.300188
1472		0.030773		207.291995
1536		0.033557		215.983227
1600		0.036721		223.086895
1664		0.039149		235.378299
1728		0.042986		240.065847
1792		0.045418		253.407382
1856		0.050511		253.150147
1920		0.053512		264.535810
1984		0.055725		280.288972
2048		0.061078		281.279547
2112		0.064897		290.326378
