#dimension		time(s)		Gflops/s
128		0.012745		0.329103
192		0.020238		0.699458
256		0.019100		1.756790
320		0.015422		4.249453
384		0.018130		6.246418
448		0.016732		10.747919
512		0.013971		19.213438
576		0.015927		23.997206
640		0.016320		32.124556
704		0.021446		32.539253
768		0.020999		43.142896
832		0.019016		60.573679
896		0.017817		80.744434
960		0.018344		96.462368
1024		0.013875		154.769123
1088		0.018228		141.309607
1152		0.023194		131.831422
1216		0.033442		107.533470
1280		0.026563		157.902740
1344		0.026707		181.803431
1408		0.028865		193.403323
1472		0.029150		218.833702
1536		0.030438		238.115069
1600		0.033140		247.190019
1664		0.031166		295.671655
1728		0.033425		308.742080
1792		0.041044		280.408169
1856		0.043986		290.701983
1920		0.047692		296.817330
1984		0.049318		316.699029
2048		0.050655		339.152252
2112		0.050506		373.047830
