#dimension		time(s)		Gflops/s
8		0.000190		0.005382
16		0.000010		0.798833
24		0.000017		1.621151
32		0.000013		4.914077
40		0.000023		5.645691
48		0.000033		6.752869
56		0.000019		18.434685
64		0.000021		25.313285
72		0.000172		4.345241
80		0.000071		14.372364
88		0.000239		5.705907
96		0.000075		23.438339
104		0.000131		17.198777
112		0.000140		20.123744
120		0.000373		9.257925
128		0.000738		5.683391
136		0.000195		25.858174
144		0.000412		14.485696
152		0.000409		17.186686
160		0.000286		28.649394
168		0.000380		24.949987
176		0.000393		27.722654
184		0.000433		28.774703
192		0.000424		33.381694
200		0.000557		28.737975
208		0.000627		28.701129
216		0.000500		40.286156
224		0.000483		46.530611
232		0.000530		47.112444
240		0.000553		49.994483
248		0.000644		47.379948
256		0.000919		36.521769
264		0.000799		46.057151
272		0.000831		48.422402
280		0.000886		49.542608
288		0.000957		49.935614
296		0.001132		45.831062
304		0.001179		47.645038
312		0.001275		47.632261
320		0.001354		48.402355
328		0.001432		49.291865
336		0.001551		48.930041
344		0.001683		48.381406
352		0.001761		49.532123
360		0.001901		49.089111
368		0.002019		49.361390
376		0.002128		49.965256
384		0.002159		52.452643
392		0.002349		51.286891
400		0.002474		51.730490
408		0.002650		51.267453
416		0.002759		52.193222
424		0.002824		53.974539
432		0.003132		51.479438
440		0.003754		45.383961
448		0.003458		52.011451
456		0.003634		52.186721
464		0.003795		52.640532
472		0.003919		53.658430
480		0.004088		54.099414
488		0.004464		52.070548
496		0.004756		51.311049
504		0.004767		53.711054
512		0.005075		52.888597
520		0.005289		53.174929
528		0.005565		52.901208
536		0.005858		52.578590
544		0.006836		47.099450
552		0.006256		53.769975
560		0.006530		53.787420
568		0.008177		44.820762
576		0.009135		41.838910
584		0.008491		46.912396
592		0.008005		51.833586
600		0.008305		52.016225
608		0.008663		51.888968
616		0.010089		46.334373
624		0.009646		50.377849
632		0.009712		51.986660
640		0.009981		52.530334
648		0.010312		52.770993
656		0.010571		53.410265
664		0.011105		52.726211
672		0.011400		53.241018
680		0.012009		52.366804
688		0.012287		53.008330
696		0.012900		52.273375
704		0.013245		52.684241
712		0.013517		53.407628
720		0.014070		53.056788
728		0.014966		51.562110
736		0.015033		53.041032
744		0.015946		51.653843
752		0.016689		50.963255
760		0.017591		49.908926
768		0.018204		49.768603
776		0.017876		52.281887
784		0.017925		53.768254
792		0.018786		52.889591
800		0.019801		51.715466
808		0.020068		52.571657
816		0.020845		52.131147
824		0.021639		51.710246
832		0.022256		51.755536
840		0.022425		52.861034
848		0.023429		52.056244
856		0.024100		52.051208
864		0.024570		52.501799
872		0.026579		49.893307
880		0.026272		51.879126
888		0.026860		52.139876
896		0.027549		52.221905
904		0.028665		51.544154
912		0.029231		51.900897
920		0.029908		52.072797
928		0.031244		51.156859
936		0.031758		51.642897
944		0.033731		49.878678
952		0.034671		49.771086
960		0.034401		51.436554
968		0.036356		49.897636
976		0.037572		49.489940
984		0.037157		51.282975
992		0.038030		51.337520
1000		0.038764		51.593966
1008		0.040019		51.185369
1016		0.041419		50.642058
1024		0.044951		47.774027
