#dimension		time(s)		Gflops/s
8		0.000003		0.327704
16		0.000001		6.306924
24		0.000003		10.442310
32		0.000006		10.859177
40		0.000014		9.045182
48		0.000012		17.732185
56		0.000021		16.943166
64		0.000029		18.388953
72		0.000047		16.024269
80		0.000070		14.727369
88		0.000093		14.586058
96		0.000121		14.573102
104		0.000151		14.928573
112		0.000190		14.798364
120		0.000195		17.712865
128		0.000247		16.971550
136		0.000289		17.384662
144		0.000370		16.146599
152		0.000450		15.601594
160		0.000507		16.144272
168		0.000546		17.376640
176		0.000655		16.659068
184		0.000728		17.116590
192		0.000794		17.829248
200		0.000888		18.013721
208		0.000974		18.476111
216		0.001088		18.526901
224		0.001280		17.557180
232		0.001395		17.904224
240		0.001658		16.674822
248		0.001658		18.398620
256		0.001782		18.829233
264		0.001972		18.657346
272		0.002134		18.859974
280		0.002447		17.938389
288		0.002698		17.710395
296		0.002731		18.989613
304		0.003086		18.205435
312		0.003549		17.116264
320		0.003980		16.465822
328		0.004137		17.059326
336		0.004416		17.180129
344		0.004562		17.846389
352		0.004770		18.288220
360		0.005134		18.176758
368		0.005403		18.448353
376		0.005753		18.480861
384		0.006027		18.789042
392		0.006541		18.416773
400		0.007065		18.118123
408		0.007458		18.214048
416		0.007970		18.066562
424		0.008337		18.286071
432		0.008925		18.065633
440		0.009411		18.103386
448		0.010386		17.315325
456		0.010928		17.352756
464		0.011876		16.824053
472		0.013008		16.168048
480		0.013808		16.018884
488		0.014468		16.064888
496		0.016342		14.933848
504		0.017098		14.975612
512		0.018965		14.154425
520		0.018758		14.991431
528		0.021625		13.613905
536		0.023739		12.973907
544		0.024421		13.184241
552		0.028040		11.997010
560		0.028482		12.331742
568		0.032555		11.257822
576		0.034383		11.116075
584		0.037854		10.523399
592		0.038986		10.643489
600		0.041580		10.389550
608		0.043180		10.410153
616		0.047381		9.866535
624		0.049934		9.731626
632		0.052061		9.697647
640		0.054893		9.551042
648		0.057028		9.542660
656		0.059298		9.521443
664		0.062814		9.321396
672		0.065088		9.324713
680		0.014422		43.604882
688		0.014733		44.207609
696		0.014381		46.888334
704		0.014169		49.248871
712		0.014504		49.771171
720		0.015787		47.286458
728		0.015776		48.913377
736		0.016238		49.105120
744		0.016830		48.940200
752		0.015963		53.280442
760		0.017140		51.221680
768		0.018316		49.462730
776		0.019329		48.351416
784		0.019694		48.938998
792		0.019864		50.020628
800		0.019491		52.535765
808		0.021040		50.144595
816		0.021700		50.078280
824		0.022998		48.655182
832		0.023316		49.402731
840		0.022338		53.065927
848		0.023660		51.546663
856		0.025414		49.359517
864		0.027397		47.083825
872		0.029941		44.290558
880		0.029377		46.395296
888		0.028888		48.478472
896		0.028552		50.386493
904		0.029941		49.348010
912		0.031250		48.547006
920		0.031560		49.346832
928		0.033006		48.425842
936		0.033954		48.302524
944		0.034025		49.447529
952		0.036028		47.896057
960		0.040281		43.928276
968		0.041638		43.567975
976		0.043594		42.653341
984		0.042124		45.235631
992		0.048624		40.153072
1000		0.050397		39.685130
1008		0.054137		37.837340
1016		0.055208		37.993382
1024		0.060821		35.308220
